Entry_Time,Type,Net_Pts,PnL_INR,Reason,Degree,Lyapunov,Momentum,Confidence,OrderFlow,Signal
2025-11-13 10:04:19.373,SHORT,-21.0,-9450.0,SL,2.28,0.06931471805619663,-0.3883573054042198,0.6941786527021099,-0.8285714285714286,-0.5644429546711034
2025-11-13 11:32:35.565,LONG,9.5,4275.0,TIME,2.36,0.20149030205477217,0.6001572794128657,0.8000786397064329,0.8333333333333334,0.6934277009810528
2025-11-13 12:28:03.219,LONG,-22.200000000000728,-9990.000000000327,SL,2.36,0.2708050201116762,0.4081786951227838,0.7040893475613919,0.6875,0.5199072170736703
2025-11-13 13:18:14.796,SHORT,-22.0,-9900.0,SL,1.96,0.053062825106259835,-1.0,1.0,-0.5,-0.8
2025-11-17 09:32:08.930,SHORT,6.299999999999272,2834.9999999996726,TIME,2.2,0.23025850930085978,-0.36843465534291364,0.6842173276714568,-0.8863636363636364,-0.5756062477512027
2025-11-17 10:22:46.706,LONG,-22.0,-9900.0,SL,2.28,0.1791759469246245,0.8537934070169537,0.9268967035084769,0.0,0.5122760442101723
2025-11-17 11:17:29.700,LONG,-21.0,-9450.0,SL,2.12,0.28033603809219687,1.0,1.0,0.16666666666666666,0.6666666666666666
2025-11-17 11:50:53.233,LONG,22.0,9900.0,TIME,2.2,0.1504077396774253,0.35079104503500375,0.6753955225175019,0.7857142857142857,0.5247603413067166
2025-11-17 13:00:30.838,SHORT,5.0,2250.0,TIME,2.04,0.09242589015232165,-1.0,1.0,-0.3333333333333333,-0.7333333333333333
2025-11-17 13:52:20.094,SHORT,-21.900000000001455,-9855.000000000655,SL,2.12,0.12321436812906834,-0.4884176253032986,0.7442088126516493,-0.88,-0.6450505751819792
2025-11-17 14:20:05.609,LONG,-5.200000000000728,-2340.0000000003274,TIME,2.56,0.06931471805599453,0.5746019494335427,0.7873009747167713,0.5357142857142857,0.5590468839458399
2025-11-18 09:27:08.884,LONG,-22.0,-9900.0,SL,2.4,0.08754687373545063,0.32309363925226237,0.6615468196261312,0.7884615384615384,0.5092407989359728
2025-11-18 09:51:50.208,LONG,-21.0,-9450.0,SL,2.64,0.2833213344071196,0.48385634412928563,0.7419281720646428,0.5735294117647058,0.5197255711834537
2025-11-18 10:06:10.182,SHORT,25.799999999999272,11609.999999999673,TIME,2.32,0.06931471805781352,-0.4242743487591255,0.7121371743795627,-0.84,-0.5905646092554753
2025-11-18 10:43:01.009,SHORT,-22.0,-9900.0,SL,2.0,0.10986122886681098,-0.7499491904346315,0.8749745952173157,-0.4444444444444444,-0.6277472920385566
2025-11-18 11:07:18.514,SHORT,-21.400000000001455,-9630.000000000655,SL,2.08,0.17047480922334643,-0.7015921677215514,0.8507960838607758,-0.6190476190476191,-0.6685743482519785
2025-11-18 11:46:32.537,LONG,-7.399999999997817,-3329.9999999990177,TIME,2.32,0.2302585092972218,0.5218950876491139,0.760947543824557,0.6470588235294118,0.571960582001233
2025-11-18 12:39:48.792,SHORT,-22.100000000002183,-9945.000000000982,SL,2.56,0.17609878105595442,-0.21663688170334106,0.6083184408516705,-0.9310344827586207,-0.5023959221254529
2025-11-18 13:12:50.097,LONG,0.5999999999985448,269.99999999934516,TIME,2.44,0.08873031950002915,0.6296348812478842,0.8148174406239421,0.6842105263157895,0.6514651392750463
2025-11-18 13:55:03.126,SHORT,-21.0,-9450.0,SL,2.08,0.2397895272795063,-0.6874981145413323,0.8437490572706661,-0.4,-0.5724988687247994
2025-11-18 14:46:13.166,SHORT,44.5,20025.0,TIME,2.04,0.23025850930085978,-0.3333873645093219,0.666693682254661,-0.7727272727272727,-0.5091233277965022
2025-11-19 10:32:52.347,SHORT,23.799999999999272,10709.999999999673,TIME,2.16,0.17047480922367717,-0.3260766235179034,0.6630383117589517,-0.8571428571428571,-0.5385031169678849
2025-11-19 11:58:37.424,LONG,41.79999999999927,18809.999999999673,TIME,2.36,0.1916922612182489,0.35715791588355594,0.678578957941778,0.8333333333333334,0.547628082863467
2025-11-19 13:10:08.201,SHORT,18.900000000001455,8505.000000000655,TIME,2.08,0.2708050201116762,-0.4401318416728784,0.7200659208364392,-0.9090909090909091,-0.6277154686400906
2025-11-19 14:39:57.282,SHORT,8.799999999999272,3959.9999999996726,TIME,2.2,0.10116009116735189,-0.3073366786409223,0.6536683393204611,-0.9325842696629213,-0.5574357150497219
2025-11-19 15:21:58.841,LONG,7.0,3150.0,TIME,2.32,0.2197224577348346,1.0,1.0,0.0,0.6
2025-11-20 09:38:07.492,LONG,-22.900000000001455,-10305.000000000655,SL,2.4,0.23025850929940458,0.5121352636768262,0.7560676318384131,0.6666666666666666,0.5739478248727623
2025-11-20 10:20:49.490,SHORT,-21.0,-9450.0,SL,2.2,0.074721440182937,-1.0,1.0,-0.3333333333333333,-0.7333333333333333
2025-11-20 11:41:14.572,SHORT,2.400000000001455,1080.0000000006548,TIME,2.04,0.09162907318705171,-1.0,1.0,0.0,-0.6
2025-11-20 12:23:46.883,LONG,18.80000000000291,8460.00000000131,TIME,2.04,0.12527629684971003,0.5992894852577821,0.7996447426288911,0.95,0.7395736911546693
2025-11-20 12:59:29.593,LONG,34.70000000000073,15615.000000000327,TIME,2.2,0.2833213344071196,0.32061010886345886,0.6603050544317294,0.775,0.5023660653180754
2025-11-20 13:56:08.401,LONG,-9.900000000001455,-4455.000000000655,TIME,2.56,0.06664789334772146,0.4023306837626396,0.7011653418813198,0.6610169491525424,0.5058051899186007
2025-11-20 14:46:45.498,LONG,-21.299999999999272,-9584.999999999673,SL,2.36,0.2197224577332177,0.23733486134051454,0.6186674306702573,0.9578853046594982,0.525555038668108
2025-11-20 15:11:22.443,SHORT,-22.299999999999272,-10034.999999999673,SL,2.44,0.13350010667321485,-0.2555100698140525,0.6277550349070262,-0.873015873015873,-0.5025123910947807
2025-11-21 09:20:57.095,LONG,-24.0,-10800.0,SL,2.76,0.2079441541693478,0.4602813148680224,0.7301406574340112,0.76,0.5801687889208135
2025-11-21 11:10:05.846,LONG,-2.2000000000007276,-990.0000000003274,TIME,2.32,0.13581234841515774,0.7555909036804818,0.8777954518402409,0.9904214559386973,0.849523124583768
2025-11-21 11:56:30.934,SHORT,-21.600000000002183,-9720.000000000982,SL,2.0,0.08472978603906683,-1.0,1.0,0.0,-0.6
2025-11-21 12:29:39.417,LONG,18.5,8325.0,TIME,2.48,0.2944438979181758,0.8823380847349723,0.9411690423674862,0.2,0.6094028508409834
2025-11-21 13:06:49.272,LONG,-21.299999999999272,-9584.999999999673,SL,2.28,0.2995732273532163,0.5908337659833827,0.7954168829916913,0.5,0.5545002595900296
2025-11-21 13:22:44.750,LONG,7.5,3375.0,TIME,2.24,0.10296194171821978,0.34997880693798744,0.6749894034689937,0.7272727272727273,0.5008963750718834
2025-11-21 14:33:34.574,LONG,-22.900000000001455,-10305.000000000655,SL,2.44,0.06931471805599453,0.5660833223057189,0.7830416611528594,0.5714285714285714,0.5682214219548599
2025-11-24 10:19:08.657,LONG,18.0,8100.0,TIME,2.12,0.08472978603872036,0.5005991027391534,0.7502995513695767,0.631578947368421,0.5529910405908605
2025-11-24 11:00:50.703,SHORT,-21.799999999999272,-9809.999999999673,SL,2.12,0.10608719606871282,-0.7020971808966583,0.8510485904483291,-0.3333333333333333,-0.5545916418713283
2025-11-24 12:11:38.993,LONG,-26.299999999999272,-11834.999999999673,SL,2.12,0.14069136483215744,1.0,1.0,0.125,0.65
2025-11-24 12:57:33.343,LONG,4.799999999999272,2159.9999999996726,TIME,2.36,0.2708050201116762,0.45855446493979696,0.7292772324698985,0.717391304347826,0.5620892007030086
2025-11-24 14:48:07.658,LONG,-22.299999999999272,-10034.999999999673,SL,2.36,0.0510825623768416,0.607298741814206,0.803649370907103,0.41025641025641024,0.5284818091910877
2025-11-25 12:46:20.379,LONG,-21.0,-9450.0,SL,2.08,0.23025850930085978,0.8333999085076496,0.9166999542538248,0.3333333333333333,0.633373278437923
2025-11-25 13:56:16.832,LONG,-15.700000000000728,-7065.000000000327,TIME,2.24,0.2197224577352388,0.8181668262177236,0.9090834131088618,0.21052631578947367,0.5751106220464236
2025-11-25 14:31:55.098,LONG,-22.5,-10125.0,SL,2.72,0.2302585092972218,0.5001742151034767,0.7500871075517384,0.8372093023255814,0.6349882499923186
