Date,Entry Time,Exit Time,Type,Entry Price,Exit Price,Net Points,PnL,Reason
2025-10-07,2025-10-07 11:42:01.594,2025-10-07 12:12:01.747,LONG,25210.0,25260.0,49.0,22050.0,TIME
2025-10-07,2025-10-07 12:18:32.012,2025-10-07 12:48:32.366,LONG,25244.0,25260.0,15.0,6750.0,TIME
2025-10-07,2025-10-07 12:55:08.301,2025-10-07 13:25:08.364,LONG,25273.3,25288.0,13.700000000000728,6165.000000000327,TIME
2025-10-07,2025-10-07 13:30:47.053,2025-10-07 13:33:11.808,LONG,25292.0,25271.1,-21.900000000001455,-9855.000000000655,SL
2025-10-07,2025-10-07 13:39:12.384,2025-10-07 14:09:12.595,LONG,25285.0,25302.0,16.0,7200.0,TIME
2025-10-07,2025-10-07 14:15:26.831,2025-10-07 14:20:32.621,LONG,25305.0,25285.0,-21.0,-9450.0,SL
2025-10-07,2025-10-07 14:26:40.168,2025-10-07 14:29:02.654,LONG,25282.0,25262.0,-21.0,-9450.0,SL
2025-10-07,2025-10-07 14:36:36.672,2025-10-07 15:06:37.610,LONG,25235.0,25228.0,-8.0,-3600.0,TIME
2025-10-08,2025-10-08 09:16:09.631,2025-10-08 09:34:20.013,LONG,25200.0,25270.0,69.0,31050.0,TRAIL_SL
2025-10-08,2025-10-08 09:40:43.201,2025-10-08 09:48:20.787,LONG,25277.0,25253.0,-25.0,-11250.0,SL
2025-10-08,2025-10-08 09:54:33.738,2025-10-08 10:24:34.283,SHORT,25250.0,25214.0,35.0,15750.0,TIME
2025-10-08,2025-10-08 10:31:20.435,2025-10-08 10:39:52.768,SHORT,25206.9,25227.2,-21.299999999999272,-9584.999999999673,SL
2025-10-08,2025-10-08 10:46:37.480,2025-10-08 10:57:51.830,LONG,25203.0,25179.8,-24.200000000000728,-10890.000000000327,SL
2025-10-08,2025-10-08 11:03:38.521,2025-10-08 11:07:22.539,LONG,25155.0,25135.0,-21.0,-9450.0,SL
2025-10-08,2025-10-08 11:12:57.614,2025-10-08 11:15:39.340,LONG,25140.0,25120.0,-21.0,-9450.0,SL
2025-10-08,2025-10-08 11:21:33.070,2025-10-08 11:51:33.284,LONG,25107.0,25134.1,26.099999999998545,11744.999999999345,TIME
2025-10-08,2025-10-08 12:00:36.075,2025-10-08 12:05:08.765,LONG,25138.0,25116.0,-23.0,-10350.0,SL
2025-10-08,2025-10-08 12:11:02.816,2025-10-08 12:24:03.640,LONG,25126.0,25105.4,-21.599999999998545,-9719.999999999345,SL
2025-10-08,2025-10-08 12:30:05.049,2025-10-08 12:52:40.870,LONG,25107.0,25145.0,37.0,16650.0,TRAIL_SL
2025-10-08,2025-10-08 12:58:17.352,2025-10-08 13:28:17.725,LONG,25169.0,25194.0,24.0,10800.0,TIME
2025-10-08,2025-10-08 13:35:26.536,2025-10-08 14:05:29.241,LONG,25210.7,25210.5,-1.2000000000007276,-540.0000000003274,TIME
2025-10-08,2025-10-08 14:12:07.376,2025-10-08 14:38:16.115,SHORT,25168.3,25142.2,25.099999999998545,11294.999999999345,TRAIL_SL
2025-10-08,2025-10-08 14:47:59.556,2025-10-08 14:50:51.186,LONG,25146.2,25126.0,-21.200000000000728,-9540.000000000327,SL
2025-10-08,2025-10-08 14:56:54.652,2025-10-08 15:10:57.120,LONG,25130.3,25108.7,-22.599999999998545,-10169.999999999345,SL
2025-10-09,2025-10-09 09:15:35.823,2025-10-09 09:16:29.848,LONG,25154.9,25132.2,-23.700000000000728,-10665.000000000327,SL
2025-10-09,2025-10-09 09:21:58.239,2025-10-09 09:43:58.467,LONG,25182.0,25161.6,-21.400000000001455,-9630.000000000655,SL
2025-10-09,2025-10-09 09:50:32.670,2025-10-09 10:11:29.274,LONG,25150.0,25130.0,-21.0,-9450.0,SL
2025-10-09,2025-10-09 10:17:34.333,2025-10-09 10:39:58.153,LONG,25135.0,25195.0,59.0,26550.0,TRAIL_SL
2025-10-09,2025-10-09 10:45:26.771,2025-10-09 11:01:08.000,SHORT,25209.1,25229.2,-21.100000000002183,-9495.000000000982,SL
2025-10-09,2025-10-09 11:07:37.788,2025-10-09 11:16:58.302,LONG,25230.0,25255.7,24.700000000000728,11115.000000000327,TRAIL_SL
2025-10-09,2025-10-09 11:22:42.845,2025-10-09 11:52:43.097,LONG,25255.0,25261.0,5.0,2250.0,TIME
2025-10-09,2025-10-09 11:58:42.335,2025-10-09 12:28:42.852,LONG,25256.9,25258.0,0.09999999999854481,44.999999999345164,TIME
2025-10-09,2025-10-09 12:35:50.357,2025-10-09 12:40:27.664,LONG,25262.0,25241.5,-21.5,-9675.0,SL
2025-10-09,2025-10-09 12:52:09.978,2025-10-09 12:55:31.166,LONG,25262.9,25242.9,-21.0,-9450.0,SL
2025-10-09,2025-10-09 13:01:37.407,2025-10-09 13:31:37.655,LONG,25240.0,25274.6,33.599999999998545,15119.999999999345,TIME
2025-10-09,2025-10-09 13:39:00.632,2025-10-09 14:09:01.160,LONG,25263.3,25275.0,10.700000000000728,4815.000000000327,TIME
2025-10-09,2025-10-09 14:14:42.408,2025-10-09 14:19:20.196,LONG,25255.0,25234.6,-21.400000000001455,-9630.000000000655,SL
2025-10-09,2025-10-09 14:24:56.920,2025-10-09 14:54:57.209,LONG,25230.0,25261.1,30.099999999998545,13544.999999999345,TIME
2025-10-10,2025-10-10 09:15:27.155,2025-10-10 09:27:52.697,LONG,25273.6,25332.0,57.400000000001455,25830.000000000655,TRAIL_SL
2025-10-10,2025-10-10 09:33:45.956,2025-10-10 10:03:46.473,LONG,25358.0,25385.4,26.400000000001455,11880.000000000655,TIME
2025-10-10,2025-10-10 10:09:31.948,2025-10-10 10:22:39.006,LONG,25369.9,25400.0,29.099999999998545,13094.999999999345,TRAIL_SL
2025-10-10,2025-10-10 10:28:21.478,2025-10-10 10:58:21.850,LONG,25392.0,25423.8,30.799999999999272,13859.999999999673,TIME
2025-10-10,2025-10-10 11:04:30.971,2025-10-10 11:34:31.527,SHORT,25425.4,25411.5,12.900000000001455,5805.000000000655,TIME
2025-10-10,2025-10-10 11:42:40.796,2025-10-10 12:12:41.828,LONG,25412.0,25405.6,-7.400000000001455,-3330.000000000655,TIME
2025-10-10,2025-10-10 12:20:26.290,2025-10-10 12:50:26.302,LONG,25419.0,25444.1,24.099999999998545,10844.999999999345,TIME
2025-10-10,2025-10-10 12:55:51.075,2025-10-10 13:25:51.851,LONG,25445.0,25430.8,-15.200000000000728,-6840.000000000327,TIME
2025-10-10,2025-10-10 13:31:44.322,2025-10-10 14:01:44.584,LONG,25438.0,25437.0,-2.0,-900.0,TIME
2025-10-10,2025-10-10 14:07:55.127,2025-10-10 14:37:55.881,SHORT,25436.2,25434.0,1.2000000000007276,540.0000000003274,TIME
2025-10-10,2025-10-10 14:44:40.151,2025-10-10 14:48:45.420,LONG,25426.0,25405.6,-21.400000000001455,-9630.000000000655,SL
2025-10-10,2025-10-10 14:56:14.673,2025-10-10 15:05:26.377,LONG,25421.4,25401.2,-21.200000000000728,-9540.000000000327,SL
2025-10-13,2025-10-13 09:15:35.705,2025-10-13 09:17:36.273,SHORT,25326.9,25287.2,38.70000000000073,17415.000000000327,TRAIL_SL
2025-10-13,2025-10-13 09:23:17.968,2025-10-13 09:37:09.730,SHORT,25305.1,25258.2,45.89999999999782,20654.999999999018,TRAIL_SL
2025-10-13,2025-10-13 09:42:50.459,2025-10-13 10:12:50.492,SHORT,25299.1,25287.6,10.5,4725.0,TIME
2025-10-13,2025-10-13 10:19:05.993,2025-10-13 10:49:05.999,LONG,25271.3,25287.0,14.700000000000728,6615.000000000327,TIME
2025-10-13,2025-10-13 10:55:30.908,2025-10-13 11:18:27.018,LONG,25271.0,25251.0,-21.0,-9450.0,SL
2025-10-13,2025-10-13 11:24:16.311,2025-10-13 11:48:26.314,SHORT,25245.7,25265.9,-21.200000000000728,-9540.000000000327,SL
2025-10-13,2025-10-13 11:55:39.342,2025-10-13 12:25:54.398,LONG,25270.6,25260.4,-11.19999999999709,-5039.99999999869,TIME
2025-10-13,2025-10-13 12:35:01.080,2025-10-13 13:05:01.655,LONG,25258.5,25265.0,5.5,2475.0,TIME
2025-10-13,2025-10-13 13:10:59.398,2025-10-13 13:41:00.657,LONG,25270.0,25277.1,6.099999999998545,2744.999999999345,TIME
2025-10-13,2025-10-13 13:46:38.138,2025-10-13 14:16:38.388,LONG,25280.0,25291.5,10.5,4725.0,TIME
2025-10-13,2025-10-13 14:23:00.398,2025-10-13 14:41:15.751,LONG,25294.0,25318.1,23.099999999998545,10394.999999999345,TRAIL_SL
2025-10-13,2025-10-13 14:47:28.951,2025-10-13 15:03:07.691,LONG,25320.0,25300.0,-21.0,-9450.0,SL
2025-10-14,2025-10-14 09:15:35.479,2025-10-14 09:23:10.232,SHORT,25345.1,25366.0,-21.900000000001455,-9855.000000000655,SL
2025-10-14,2025-10-14 09:28:46.519,2025-10-14 09:38:17.716,LONG,25365.7,25345.1,-21.600000000002183,-9720.000000000982,SL
2025-10-14,2025-10-14 09:45:38.311,2025-10-14 10:02:04.626,LONG,25307.8,25286.4,-22.399999999997817,-10079.999999999018,SL
2025-10-14,2025-10-14 10:07:47.315,2025-10-14 10:21:24.050,LONG,25268.9,25242.6,-27.30000000000291,-12285.00000000131,SL
2025-10-14,2025-10-14 10:27:13.573,2025-10-14 10:57:13.900,LONG,25279.0,25286.0,6.0,2700.0,TIME
2025-10-14,2025-10-14 11:03:35.024,2025-10-14 11:09:34.624,LONG,25265.0,25243.0,-23.0,-10350.0,SL
2025-10-14,2025-10-14 11:16:22.313,2025-10-14 11:18:33.843,LONG,25231.2,25210.4,-21.799999999999272,-9809.999999999673,SL
2025-10-14,2025-10-14 11:23:59.844,2025-10-14 11:25:12.168,LONG,25210.0,25184.1,-26.900000000001455,-12105.000000000655,SL
2025-10-14,2025-10-14 11:30:45.315,2025-10-14 11:40:21.315,SHORT,25197.3,25220.0,-23.700000000000728,-10665.000000000327,SL
2025-10-14,2025-10-14 11:50:47.280,2025-10-14 12:13:10.935,SHORT,25211.0,25180.0,30.0,13500.0,TRAIL_SL
2025-10-14,2025-10-14 12:19:00.676,2025-10-14 12:28:52.036,LONG,25183.0,25160.2,-23.799999999999272,-10709.999999999673,SL
2025-10-14,2025-10-14 12:34:53.331,2025-10-14 12:39:55.866,LONG,25163.3,25143.0,-21.299999999999272,-9584.999999999673,SL
2025-10-14,2025-10-14 12:45:54.064,2025-10-14 13:15:55.122,LONG,25138.0,25145.1,6.099999999998545,2744.999999999345,TIME
2025-10-14,2025-10-14 13:21:35.635,2025-10-14 13:37:41.733,LONG,25135.0,25172.1,36.099999999998545,16244.999999999345,TRAIL_SL
2025-10-14,2025-10-14 13:46:56.339,2025-10-14 14:16:57.112,LONG,25165.7,25180.0,13.299999999999272,5984.999999999673,TIME
2025-10-14,2025-10-14 14:25:10.595,2025-10-14 14:38:25.250,LONG,25195.0,25235.0,39.0,17550.0,TRAIL_SL
2025-10-14,2025-10-14 14:44:13.434,2025-10-14 15:14:14.681,SHORT,25235.1,25210.0,24.099999999998545,10844.999999999345,TIME
2025-10-14,2025-10-14 15:19:49.886,2025-10-14 15:30:00.451,SHORT,25207.4,25190.0,16.400000000001455,7380.000000000655,EOD
2025-10-15,2025-10-15 09:16:15.023,2025-10-15 09:46:15.434,LONG,25330.0,25337.6,6.599999999998545,2969.999999999345,TIME
2025-10-15,2025-10-15 09:52:02.670,2025-10-15 10:22:02.970,LONG,25310.0,25365.0,54.0,24300.0,TIME
2025-10-15,2025-10-15 10:27:48.947,2025-10-15 10:57:49.466,LONG,25379.0,25407.0,27.0,12150.0,TIME
2025-10-15,2025-10-15 11:04:24.901,2025-10-15 11:34:25.030,LONG,25403.0,25410.5,6.5,2925.0,TIME
2025-10-15,2025-10-15 11:40:25.753,2025-10-15 12:10:33.523,LONG,25410.0,25406.1,-4.900000000001455,-2205.000000000655,TIME
2025-10-15,2025-10-15 12:16:15.025,2025-10-15 12:46:15.028,LONG,25400.9,25421.0,19.099999999998545,8594.999999999345,TIME
2025-10-15,2025-10-15 12:52:29.806,2025-10-15 13:22:32.009,LONG,25420.0,25451.0,30.0,13500.0,TIME
2025-10-15,2025-10-15 13:29:03.830,2025-10-15 13:49:27.844,LONG,25455.0,25435.0,-21.0,-9450.0,SL
2025-10-15,2025-10-15 13:55:15.587,2025-10-15 14:05:09.128,LONG,25435.1,25415.1,-21.0,-9450.0,SL
2025-10-15,2025-10-15 14:13:02.352,2025-10-15 14:43:02.883,LONG,25415.0,25422.0,6.0,2700.0,TIME
2025-10-15,2025-10-15 14:49:43.360,2025-10-15 15:13:46.374,SHORT,25406.0,25426.0,-21.0,-9450.0,SL
2025-10-15,2025-10-15 15:19:24.669,2025-10-15 15:30:00.169,SHORT,25429.4,25433.9,-5.5,-2475.0,EOD
2025-10-16,2025-10-16 09:15:30.029,2025-10-16 09:45:32.550,LONG,25493.1,25515.0,20.900000000001455,9405.000000000655,TIME
2025-10-16,2025-10-16 09:51:23.504,2025-10-16 10:21:24.161,LONG,25515.0,25522.0,6.0,2700.0,TIME
2025-10-16,2025-10-16 10:26:58.098,2025-10-16 10:56:58.221,LONG,25529.2,25538.2,8.0,3600.0,TIME
2025-10-16,2025-10-16 11:02:55.612,2025-10-16 11:32:55.827,LONG,25544.0,25547.5,2.5,1125.0,TIME
2025-10-16,2025-10-16 11:38:23.894,2025-10-16 12:08:24.145,LONG,25542.0,25550.7,7.700000000000728,3465.0000000003274,TIME
2025-10-16,2025-10-16 12:14:01.661,2025-10-16 12:21:47.388,SHORT,25560.1,25580.5,-21.400000000001455,-9630.000000000655,SL
2025-10-16,2025-10-16 12:27:28.124,2025-10-16 12:57:29.466,LONG,25590.0,25602.0,11.0,4950.0,TIME
2025-10-16,2025-10-16 13:03:52.402,2025-10-16 13:33:52.679,LONG,25608.0,25614.9,5.900000000001455,2655.000000000655,TIME
2025-10-16,2025-10-16 13:39:56.973,2025-10-16 14:09:57.422,LONG,25620.0,25662.0,41.0,18450.0,TIME
2025-10-16,2025-10-16 14:15:46.947,2025-10-16 14:17:19.471,LONG,25660.0,25639.5,-21.5,-9675.0,SL
2025-10-16,2025-10-16 14:22:44.668,2025-10-16 14:38:42.982,LONG,25650.0,25682.3,31.299999999999272,14084.999999999673,TRAIL_SL
2025-10-16,2025-10-16 14:44:06.459,2025-10-16 15:03:07.477,LONG,25690.9,25670.0,-21.900000000001455,-9855.000000000655,SL
2025-10-17,2025-10-17 09:15:44.809,2025-10-17 09:30:34.437,LONG,25599.9,25652.3,51.39999999999782,23129.999999999018,TRAIL_SL
2025-10-17,2025-10-17 09:36:12.732,2025-10-17 09:52:05.501,SHORT,25665.0,25635.0,29.0,13050.0,TRAIL_SL
2025-10-17,2025-10-17 09:59:37.243,2025-10-17 10:14:54.184,LONG,25664.0,25722.1,57.099999999998545,25694.999999999345,TRAIL_SL
2025-10-17,2025-10-17 10:20:52.800,2025-10-17 10:50:54.192,LONG,25730.0,25739.0,8.0,3600.0,TIME
2025-10-17,2025-10-17 10:57:27.900,2025-10-17 11:03:02.665,LONG,25775.0,25805.9,29.900000000001455,13455.000000000655,TRAIL_SL
2025-10-17,2025-10-17 11:08:50.483,2025-10-17 11:23:21.200,SHORT,25805.1,25825.9,-21.80000000000291,-9810.00000000131,SL
2025-10-17,2025-10-17 11:29:13.708,2025-10-17 11:42:03.133,LONG,25835.0,25815.0,-21.0,-9450.0,SL
2025-10-17,2025-10-17 11:49:49.936,2025-10-17 11:51:23.502,LONG,25808.0,25788.0,-21.0,-9450.0,SL
2025-10-17,2025-10-17 11:56:56.721,2025-10-17 12:26:56.990,LONG,25800.0,25829.9,28.900000000001455,13005.000000000655,TIME
2025-10-17,2025-10-17 12:33:43.225,2025-10-17 12:39:47.264,LONG,25830.2,25810.0,-21.200000000000728,-9540.000000000327,SL
2025-10-17,2025-10-17 12:46:50.502,2025-10-17 12:47:48.050,LONG,25801.1,25781.0,-21.099999999998545,-9494.999999999345,SL
2025-10-17,2025-10-17 12:53:34.773,2025-10-17 13:04:25.737,LONG,25744.4,25724.0,-21.400000000001455,-9630.000000000655,SL
2025-10-17,2025-10-17 13:10:24.552,2025-10-17 13:12:34.311,SHORT,25707.5,25727.7,-21.200000000000728,-9540.000000000327,SL
2025-10-17,2025-10-17 13:18:45.583,2025-10-17 13:36:51.305,SHORT,25730.0,25677.0,52.0,23400.0,TRAIL_SL
2025-10-17,2025-10-17 13:42:25.946,2025-10-17 13:58:20.058,SHORT,25689.3,25712.0,-23.700000000000728,-10665.000000000327,SL
2025-10-17,2025-10-17 14:08:08.035,2025-10-17 14:15:51.822,LONG,25738.9,25718.0,-21.900000000001455,-9855.000000000655,SL
2025-10-17,2025-10-17 14:22:14.871,2025-10-17 14:48:43.158,LONG,25745.0,25780.0,34.0,15300.0,TRAIL_SL
2025-10-17,2025-10-17 14:54:13.225,2025-10-17 15:24:14.330,SHORT,25776.9,25758.0,17.900000000001455,8055.000000000655,TIME
2025-10-20,2025-10-20 09:16:05.372,2025-10-20 09:24:12.149,SHORT,25961.8,25930.0,30.799999999999272,13859.999999999673,TRAIL_SL
2025-10-20,2025-10-20 09:30:15.158,2025-10-20 09:45:18.735,SHORT,25920.0,25890.0,29.0,13050.0,TRAIL_SL
2025-10-20,2025-10-20 09:51:29.684,2025-10-20 09:57:07.450,SHORT,25848.5,25868.6,-21.099999999998545,-9494.999999999345,SL
2025-10-20,2025-10-20 10:03:45.932,2025-10-20 10:08:17.473,LONG,25879.2,25857.9,-22.299999999999272,-10034.999999999673,SL
2025-10-20,2025-10-20 10:13:51.424,2025-10-20 10:43:51.669,SHORT,25893.0,25902.8,-10.799999999999272,-4859.999999999673,TIME
2025-10-20,2025-10-20 10:49:26.427,2025-10-20 11:17:37.956,LONG,25915.9,25895.6,-21.30000000000291,-9585.00000000131,SL
2025-10-20,2025-10-20 11:24:36.718,2025-10-20 11:42:01.523,LONG,25885.0,25865.0,-21.0,-9450.0,SL
2025-10-20,2025-10-20 11:47:38.745,2025-10-20 12:17:38.754,LONG,25874.0,25891.3,16.299999999999272,7334.999999999673,TIME
2025-10-20,2025-10-20 12:24:11.415,2025-10-20 12:40:58.269,SHORT,25888.9,25909.2,-21.299999999999272,-9584.999999999673,SL
2025-10-20,2025-10-20 12:47:23.494,2025-10-20 13:17:24.789,LONG,25915.0,25925.4,9.400000000001455,4230.000000000655,TIME
2025-10-20,2025-10-20 13:26:49.554,2025-10-20 13:49:08.288,LONG,25921.5,25901.2,-21.299999999999272,-9584.999999999673,SL
2025-10-20,2025-10-20 13:55:41.831,2025-10-20 14:21:01.464,LONG,25909.0,25887.2,-22.799999999999272,-10259.999999999673,SL
2025-10-20,2025-10-20 14:27:00.060,2025-10-20 14:57:00.646,LONG,25880.1,25895.0,13.900000000001455,6255.000000000655,TIME
2025-10-23,2025-10-23 09:21:14.186,2025-10-23 09:26:59.895,LONG,26085.5,26110.7,24.200000000000728,10890.000000000327,TRAIL_SL
2025-10-23,2025-10-23 09:32:29.534,2025-10-23 09:36:57.217,SHORT,26146.2,26167.1,-21.899999999997817,-9854.999999999018,SL
2025-10-23,2025-10-23 09:42:38.843,2025-10-23 09:52:20.682,LONG,26155.0,26133.2,-22.799999999999272,-10259.999999999673,SL
2025-10-23,2025-10-23 09:57:50.467,2025-10-23 09:59:58.456,SHORT,26108.0,26128.0,-21.0,-9450.0,SL
2025-10-23,2025-10-23 10:06:00.007,2025-10-23 10:35:30.774,LONG,26150.0,26130.0,-21.0,-9450.0,SL
2025-10-23,2025-10-23 10:41:37.639,2025-10-23 10:46:03.980,LONG,26148.0,26127.0,-22.0,-9900.0,SL
2025-10-23,2025-10-23 10:53:06.329,2025-10-23 11:23:07.032,LONG,26127.0,26131.1,3.099999999998545,1394.9999999993452,TIME
2025-10-23,2025-10-23 11:29:35.261,2025-10-23 11:59:37.271,LONG,26122.5,26159.0,35.5,15975.0,TIME
2025-10-23,2025-10-23 12:05:12.932,2025-10-23 12:35:13.837,LONG,26154.5,26168.7,13.200000000000728,5940.000000000327,TIME
2025-10-23,2025-10-23 12:41:11.129,2025-10-23 12:48:05.846,LONG,26165.0,26144.0,-22.0,-9900.0,SL
2025-10-23,2025-10-23 12:59:47.053,2025-10-23 13:29:47.615,LONG,26130.0,26125.0,-6.0,-2700.0,TIME
2025-10-23,2025-10-23 13:35:40.820,2025-10-23 13:58:41.365,LONG,26085.0,26064.3,-21.700000000000728,-9765.000000000327,SL
2025-10-23,2025-10-23 14:04:31.392,2025-10-23 14:11:01.133,LONG,26053.4,26032.0,-22.400000000001455,-10080.000000000655,SL
2025-10-23,2025-10-23 14:16:38.223,2025-10-23 14:42:25.622,SHORT,26032.9,26054.0,-22.099999999998545,-9944.999999999345,SL
2025-10-23,2025-10-23 14:48:05.408,2025-10-23 14:52:11.891,LONG,26065.0,26045.0,-21.0,-9450.0,SL
2025-10-23,2025-10-23 15:00:13.740,2025-10-23 15:00:49.523,LONG,26044.0,26022.0,-23.0,-10350.0,SL
2025-10-23,2025-10-23 15:06:25.760,2025-10-23 15:08:33.166,LONG,26000.0,25980.0,-21.0,-9450.0,SL
2025-10-23,2025-10-23 15:14:11.653,2025-10-23 15:20:32.907,LONG,25951.0,25980.0,28.0,12600.0,TRAIL_SL
2025-10-24,2025-10-24 09:16:02.886,2025-10-24 09:16:38.369,LONG,25953.0,25929.8,-24.200000000000728,-10890.000000000327,SL
2025-10-24,2025-10-24 09:22:45.483,2025-10-24 09:37:59.523,SHORT,25950.3,25972.0,-22.700000000000728,-10215.000000000327,SL
2025-10-24,2025-10-24 09:44:02.187,2025-10-24 09:47:45.436,LONG,25972.6,25950.0,-23.599999999998545,-10619.999999999345,SL
2025-10-24,2025-10-24 09:53:26.677,2025-10-24 10:17:50.536,LONG,25940.0,25917.2,-23.799999999999272,-10709.999999999673,SL
2025-10-24,2025-10-24 10:23:18.027,2025-10-24 10:31:53.742,LONG,25879.0,25857.3,-22.700000000000728,-10215.000000000327,SL
2025-10-24,2025-10-24 10:37:57.689,2025-10-24 11:07:19.132,SHORT,25875.8,25842.0,32.79999999999927,14759.999999999673,TRAIL_SL
2025-10-24,2025-10-24 11:13:06.754,2025-10-24 11:30:54.492,LONG,25863.0,25842.8,-21.200000000000728,-9540.000000000327,SL
2025-10-24,2025-10-24 11:37:07.277,2025-10-24 12:07:07.525,LONG,25874.7,25883.9,8.200000000000728,3690.0000000003274,TIME
2025-10-24,2025-10-24 12:13:11.263,2025-10-24 12:32:01.264,LONG,25905.0,25885.0,-21.0,-9450.0,SL
2025-10-24,2025-10-24 12:38:07.495,2025-10-24 12:42:26.624,LONG,25897.0,25876.0,-22.0,-9900.0,SL
2025-10-24,2025-10-24 12:47:55.557,2025-10-24 12:51:38.775,LONG,25886.9,25865.1,-22.80000000000291,-10260.00000000131,SL
2025-10-24,2025-10-24 12:58:20.067,2025-10-24 13:23:50.082,LONG,25852.2,25831.3,-21.900000000001455,-9855.000000000655,SL
2025-10-24,2025-10-24 13:30:05.911,2025-10-24 13:39:20.791,LONG,25799.5,25774.0,-26.5,-11925.0,SL
2025-10-24,2025-10-24 13:44:50.345,2025-10-24 14:14:51.083,LONG,25752.9,25785.0,31.099999999998545,13994.999999999345,TIME
2025-10-24,2025-10-24 14:20:42.083,2025-10-24 14:47:26.881,LONG,25790.0,25769.0,-22.0,-9900.0,SL
2025-10-24,2025-10-24 14:53:25.652,2025-10-24 15:06:06.539,LONG,25774.1,25816.6,41.5,18675.0,TRAIL_SL
2025-10-27,2025-10-27 09:15:55.337,2025-10-27 09:32:06.261,LONG,25914.0,25945.1,30.099999999998545,13544.999999999345,TRAIL_SL
2025-10-27,2025-10-27 09:38:23.287,2025-10-27 09:40:12.516,SHORT,25974.0,25996.0,-23.0,-10350.0,SL
2025-10-27,2025-10-27 09:45:55.805,2025-10-27 10:06:52.058,SHORT,26009.1,26030.6,-22.5,-10125.0,SL
2025-10-27,2025-10-27 10:12:56.834,2025-10-27 10:42:57.087,LONG,26030.0,26031.0,0.0,0.0,TIME
2025-10-27,2025-10-27 10:48:58.043,2025-10-27 11:18:58.399,LONG,26026.9,26030.0,2.099999999998545,944.9999999993452,TIME
2025-10-27,2025-10-27 11:24:29.391,2025-10-27 11:40:58.112,LONG,26040.0,26020.0,-21.0,-9450.0,SL
2025-10-27,2025-10-27 11:46:26.733,2025-10-27 12:09:13.155,LONG,26000.0,26050.1,49.099999999998545,22094.999999999345,TRAIL_SL
2025-10-27,2025-10-27 12:14:43.145,2025-10-27 12:29:11.773,LONG,26050.9,26030.8,-21.100000000002183,-9495.000000000982,SL
2025-10-27,2025-10-27 12:34:46.635,2025-10-27 13:04:46.952,LONG,26022.1,26017.6,-5.5,-2475.0,TIME
2025-10-27,2025-10-27 13:10:52.656,2025-10-27 13:17:50.911,LONG,26006.1,25985.0,-22.099999999998545,-9944.999999999345,SL
2025-10-27,2025-10-27 13:23:49.949,2025-10-27 13:53:50.859,LONG,25975.4,26008.3,31.899999999997817,14354.999999999018,TIME
2025-10-27,2025-10-27 13:59:55.993,2025-10-27 14:13:54.495,LONG,26005.0,25984.1,-21.900000000001455,-9855.000000000655,SL
2025-10-27,2025-10-27 14:19:30.508,2025-10-27 14:46:32.772,LONG,26015.0,25994.5,-21.5,-9675.0,SL
2025-10-27,2025-10-27 14:52:14.037,2025-10-27 15:22:14.652,LONG,25998.6,26011.0,11.400000000001455,5130.000000000655,TIME
2025-10-28,2025-10-28 09:15:51.356,2025-10-28 09:18:48.009,LONG,26024.1,26001.2,-23.899999999997817,-10754.999999999018,SL
2025-10-28,2025-10-28 09:24:28.640,2025-10-28 09:24:39.131,LONG,26020.0,25999.0,-22.0,-9900.0,SL
2025-10-28,2025-10-28 09:30:10.124,2025-10-28 09:33:42.410,LONG,26011.3,26045.9,33.60000000000218,15120.000000000982,TRAIL_SL
2025-10-28,2025-10-28 09:39:17.689,2025-10-28 09:41:04.162,LONG,26056.7,26036.7,-21.0,-9450.0,SL
2025-10-28,2025-10-28 09:48:25.111,2025-10-28 09:50:20.420,LONG,26047.0,26025.6,-22.400000000001455,-10080.000000000655,SL
2025-10-28,2025-10-28 09:55:58.453,2025-10-28 10:02:56.901,SHORT,25997.1,25965.0,31.099999999998545,13994.999999999345,TRAIL_SL
2025-10-28,2025-10-28 10:09:05.667,2025-10-28 10:39:05.717,SHORT,25918.1,25890.0,27.099999999998545,12194.999999999345,TIME
2025-10-28,2025-10-28 10:44:38.423,2025-10-28 11:07:16.833,SHORT,25900.1,25868.8,30.299999999999272,13634.999999999673,TRAIL_SL
2025-10-28,2025-10-28 11:12:54.070,2025-10-28 11:42:54.208,LONG,25874.7,25905.8,30.099999999998545,13544.999999999345,TIME
2025-10-28,2025-10-28 11:48:45.309,2025-10-28 11:55:29.533,LONG,25905.0,25885.0,-21.0,-9450.0,SL
2025-10-28,2025-10-28 12:01:15.504,2025-10-28 12:06:24.972,LONG,25860.0,25837.0,-24.0,-10800.0,SL
2025-10-28,2025-10-28 12:13:12.006,2025-10-28 12:30:02.083,LONG,25844.6,25876.0,30.400000000001455,13680.000000000655,TRAIL_SL
2025-10-28,2025-10-28 12:36:39.868,2025-10-28 12:41:55.035,SHORT,25904.8,25924.8,-21.0,-9450.0,SL
2025-10-28,2025-10-28 12:47:27.817,2025-10-28 12:48:42.735,LONG,25959.0,25938.1,-21.900000000001455,-9855.000000000655,SL
2025-10-28,2025-10-28 12:55:43.065,2025-10-28 13:05:04.027,LONG,25959.5,25930.2,-30.299999999999272,-13634.999999999673,SL
2025-10-28,2025-10-28 13:10:57.046,2025-10-28 13:15:52.083,LONG,25954.2,25933.0,-22.200000000000728,-9990.000000000327,SL
