Date,Entry Time,Exit Time,Type,Entry Price,Exit Price,Net Points,PnL,Reason,Cumulative PnL,Peak,Drawdown
2025-10-16,2025-10-16 09:15:30.029,2025-10-16 09:45:32.550,LONG,25493.1,25515.0,20.900000000001455,9405.000000000655,TIME,-88020.00000003036,59939.99999999214,-147960.0000000225
2025-10-16,2025-10-16 09:51:23.504,2025-10-16 10:21:24.161,LONG,25515.0,25522.0,6.0,2700.0,TIME,-85320.00000003036,59939.99999999214,-145260.0000000225
2025-10-16,2025-10-16 10:26:58.098,2025-10-16 10:56:58.221,LONG,25529.2,25538.2,8.0,3600.0,TIME,-81720.00000003036,59939.99999999214,-141660.0000000225
2025-10-16,2025-10-16 11:02:55.612,2025-10-16 11:32:55.827,LONG,25544.0,25547.5,2.5,1125.0,TIME,-80595.00000003036,59939.99999999214,-140535.0000000225
2025-10-16,2025-10-16 11:38:23.894,2025-10-16 12:08:24.145,LONG,25542.0,25550.7,7.700000000000728,3465.0000000003274,TIME,-77130.00000003004,59939.99999999214,-137070.00000002218
2025-10-16,2025-10-16 12:14:01.661,2025-10-16 12:21:47.388,SHORT,25560.1,25580.5,-21.400000000001455,-9630.000000000655,SL,-86760.00000003069,59939.99999999214,-146700.00000002282
2025-10-16,2025-10-16 12:27:28.124,2025-10-16 12:57:29.466,LONG,25590.0,25602.0,11.0,4950.0,TIME,-81810.00000003069,59939.99999999214,-141750.00000002282
2025-10-16,2025-10-16 13:03:52.402,2025-10-16 13:33:52.679,LONG,25608.0,25614.9,5.900000000001455,2655.000000000655,TIME,-79155.00000003004,59939.99999999214,-139095.00000002218
2025-10-16,2025-10-16 13:39:56.973,2025-10-16 14:09:57.422,LONG,25620.0,25662.0,41.0,18450.0,TIME,-60705.000000030035,59939.99999999214,-120645.00000002218
2025-10-16,2025-10-16 14:15:46.947,2025-10-16 14:17:19.471,LONG,25660.0,25639.5,-21.5,-9675.0,SL,-70380.00000003004,59939.99999999214,-130320.00000002218
2025-10-16,2025-10-16 14:22:44.668,2025-10-16 14:52:44.950,LONG,25650.0,25678.1,27.099999999998545,12194.999999999345,TIME,-58185.00000003069,59939.99999999214,-118125.00000002283
2025-10-16,2025-10-16 14:58:08.246,2025-10-16 15:03:07.477,LONG,25690.4,25670.0,-21.400000000001455,-9630.000000000655,SL,-67815.00000003134,59939.99999999214,-127755.00000002349
2025-10-17,2025-10-17 09:15:44.809,2025-10-17 09:29:09.409,LONG,25599.9,25661.2,60.29999999999927,27134.999999999673,TP,-40680.00000003167,59939.99999999214,-100620.0000000238
2025-10-17,2025-10-17 09:34:57.930,2025-10-17 09:49:32.640,LONG,25667.0,25647.0,-21.0,-9450.0,SL,-50130.00000003167,59939.99999999214,-110070.0000000238
2025-10-17,2025-10-17 09:56:54.183,2025-10-17 10:08:26.608,LONG,25655.0,25715.0,59.0,26550.0,TP,-23580.000000031672,59939.99999999214,-83520.0000000238
2025-10-17,2025-10-17 10:15:02.935,2025-10-17 10:45:03.256,LONG,25730.0,25745.0,14.0,6300.0,TIME,-17280.000000031672,59939.99999999214,-77220.0000000238
2025-10-17,2025-10-17 10:50:57.929,2025-10-17 11:00:58.214,LONG,25743.0,25803.9,59.900000000001455,26955.000000000655,TP,9674.999999968983,59939.99999999214,-50265.00000002316
2025-10-17,2025-10-17 11:07:44.329,2025-10-17 11:13:15.707,SHORT,25805.0,25825.0,-21.0,-9450.0,SL,224.9999999689826,59939.99999999214,-59715.00000002316
2025-10-17,2025-10-17 11:19:26.534,2025-10-17 11:42:47.727,LONG,25819.8,25799.7,-21.099999999998545,-9494.999999999345,SL,-9270.000000030363,59939.99999999214,-69210.0000000225
2025-10-17,2025-10-17 11:49:49.936,2025-10-17 11:51:23.502,LONG,25808.0,25788.0,-21.0,-9450.0,SL,-18720.000000030363,59939.99999999214,-78660.0000000225
2025-10-17,2025-10-17 11:56:56.721,2025-10-17 12:26:56.990,LONG,25800.0,25829.9,28.900000000001455,13005.000000000655,TIME,-5715.000000029708,59939.99999999214,-65655.00000002186
2025-10-17,2025-10-17 12:33:43.225,2025-10-17 12:39:47.264,LONG,25830.2,25810.0,-21.200000000000728,-9540.000000000327,SL,-15255.000000030035,59939.99999999214,-75195.00000002218
2025-10-17,2025-10-17 12:46:50.502,2025-10-17 12:47:48.050,LONG,25801.1,25781.0,-21.099999999998545,-9494.999999999345,SL,-24750.00000002938,59939.99999999214,-84690.00000002152
2025-10-17,2025-10-17 12:53:34.773,2025-10-17 13:04:25.737,LONG,25744.4,25724.0,-21.400000000001455,-9630.000000000655,SL,-34380.000000030035,59939.99999999214,-94320.00000002218
2025-10-17,2025-10-17 13:10:24.552,2025-10-17 13:12:34.311,SHORT,25707.5,25727.7,-21.200000000000728,-9540.000000000327,SL,-43920.00000003036,59939.99999999214,-103860.0000000225
2025-10-17,2025-10-17 13:18:45.583,2025-10-17 13:35:54.550,SHORT,25730.0,25668.0,61.0,27450.0,TP,-16470.000000030363,59939.99999999214,-76410.0000000225
2025-10-17,2025-10-17 13:41:57.077,2025-10-17 13:50:51.123,LONG,25684.0,25662.9,-22.099999999998545,-9944.999999999345,SL,-26415.000000029708,59939.99999999214,-86355.00000002186
2025-10-17,2025-10-17 13:57:15.820,2025-10-17 13:59:45.852,SHORT,25695.8,25716.0,-21.200000000000728,-9540.000000000327,SL,-35955.000000030035,59939.99999999214,-95895.00000002218
2025-10-17,2025-10-17 14:08:08.035,2025-10-17 14:15:51.822,LONG,25738.9,25718.0,-21.900000000001455,-9855.000000000655,SL,-45810.00000003069,59939.99999999214,-105750.00000002283
2025-10-17,2025-10-17 14:22:14.871,2025-10-17 14:52:15.297,LONG,25745.0,25763.9,17.900000000001455,8055.000000000655,TIME,-37755.000000030035,59939.99999999214,-97695.00000002218
2025-10-17,2025-10-17 14:57:47.579,2025-10-17 15:01:25.349,LONG,25775.0,25754.1,-21.900000000001455,-9855.000000000655,SL,-47610.00000003069,59939.99999999214,-107550.00000002283
2025-10-20,2025-10-20 09:16:05.372,2025-10-20 09:25:04.567,SHORT,25961.8,25900.2,60.599999999998545,27269.999999999345,TP,-20340.000000031345,59939.99999999214,-80280.00000002349
2025-10-20,2025-10-20 09:32:06.363,2025-10-20 09:37:19.121,LONG,25922.1,25900.0,-23.099999999998545,-10394.999999999345,SL,-30735.00000003069,59939.99999999214,-90675.00000002283
2025-10-20,2025-10-20 09:43:36.513,2025-10-20 09:46:15.327,LONG,25881.8,25861.3,-21.5,-9675.0,SL,-40410.00000003069,59939.99999999214,-100350.00000002283
2025-10-20,2025-10-20 09:52:03.402,2025-10-20 09:57:17.467,SHORT,25850.8,25874.0,-24.200000000000728,-10890.000000000327,SL,-51300.00000003102,59939.99999999214,-111240.00000002317
2025-10-20,2025-10-20 10:03:45.932,2025-10-20 10:08:17.473,LONG,25879.2,25857.9,-22.299999999999272,-10034.999999999673,SL,-61335.00000003069,59939.99999999214,-121275.00000002283
2025-10-20,2025-10-20 10:13:51.424,2025-10-20 10:43:51.669,SHORT,25893.0,25902.8,-10.799999999999272,-4859.999999999673,TIME,-66195.00000003036,59939.99999999214,-126135.0000000225
2025-10-20,2025-10-20 10:49:26.427,2025-10-20 11:17:37.956,LONG,25915.9,25895.6,-21.30000000000291,-9585.00000000131,SL,-75780.00000003166,59939.99999999214,-135720.0000000238
2025-10-20,2025-10-20 11:24:36.718,2025-10-20 11:42:01.523,LONG,25885.0,25865.0,-21.0,-9450.0,SL,-85230.00000003166,59939.99999999214,-145170.0000000238
2025-10-20,2025-10-20 11:47:38.745,2025-10-20 12:17:38.754,LONG,25874.0,25891.3,16.299999999999272,7334.999999999673,TIME,-77895.00000003199,59939.99999999214,-137835.00000002413
2025-10-20,2025-10-20 12:24:11.415,2025-10-20 12:40:58.269,SHORT,25888.9,25909.2,-21.299999999999272,-9584.999999999673,SL,-87480.00000003166,59939.99999999214,-147420.0000000238
2025-10-20,2025-10-20 12:47:23.494,2025-10-20 13:17:24.789,LONG,25915.0,25925.4,9.400000000001455,4230.000000000655,TIME,-83250.00000003101,59939.99999999214,-143190.00000002317
2025-10-20,2025-10-20 13:26:49.554,2025-10-20 13:49:08.288,LONG,25921.5,25901.2,-21.299999999999272,-9584.999999999673,SL,-92835.00000003068,59939.99999999214,-152775.00000002282
2025-10-20,2025-10-20 13:55:41.831,2025-10-20 14:21:01.464,LONG,25909.0,25887.2,-22.799999999999272,-10259.999999999673,SL,-103095.00000003036,59939.99999999214,-163035.0000000225
2025-10-20,2025-10-20 14:27:00.060,2025-10-20 14:57:00.646,LONG,25880.1,25895.0,13.900000000001455,6255.000000000655,TIME,-96840.0000000297,59939.99999999214,-156780.00000002183
2025-10-23,2025-10-23 09:21:14.186,2025-10-23 09:30:44.621,LONG,26085.5,26145.9,59.400000000001455,26730.000000000655,TP,-70110.00000002905,59939.99999999214,-130050.00000002119
2025-10-23,2025-10-23 09:36:21.052,2025-10-23 10:06:22.244,SHORT,26155.2,26150.0,4.200000000000728,1890.0000000003274,TIME,-68220.00000002873,59939.99999999214,-128160.00000002087
2025-10-23,2025-10-23 10:12:42.975,2025-10-23 10:30:03.023,LONG,26160.0,26140.0,-21.0,-9450.0,SL,-77670.00000002873,59939.99999999214,-137610.00000002087
2025-10-23,2025-10-23 10:35:43.205,2025-10-23 11:05:43.226,LONG,26134.4,26130.8,-4.600000000002183,-2070.0000000009823,TIME,-79740.00000002972,59939.99999999214,-139680.00000002186
2025-10-23,2025-10-23 11:11:34.736,2025-10-23 11:41:34.752,LONG,26120.0,26129.0,8.0,3600.0,TIME,-76140.00000002972,59939.99999999214,-136080.00000002186
2025-10-23,2025-10-23 11:47:56.028,2025-10-23 12:17:56.566,LONG,26137.6,26161.1,22.5,10125.0,TIME,-66015.00000002972,59939.99999999214,-125955.00000002186
2025-10-23,2025-10-23 12:23:44.090,2025-10-23 12:48:17.151,LONG,26161.7,26141.1,-21.600000000002183,-9720.000000000982,SL,-75735.0000000307,59939.99999999214,-135675.00000002285
2025-10-23,2025-10-23 12:59:47.053,2025-10-23 13:29:47.615,LONG,26130.0,26125.0,-6.0,-2700.0,TIME,-78435.0000000307,59939.99999999214,-138375.00000002285
2025-10-23,2025-10-23 13:35:40.820,2025-10-23 13:58:41.365,LONG,26085.0,26064.3,-21.700000000000728,-9765.000000000327,SL,-88200.00000003102,59939.99999999214,-148140.00000002317
2025-10-23,2025-10-23 14:04:31.392,2025-10-23 14:11:01.133,LONG,26053.4,26032.0,-22.400000000001455,-10080.000000000655,SL,-98280.00000003168,59939.99999999214,-158220.0000000238
2025-10-23,2025-10-23 14:16:38.223,2025-10-23 14:42:25.622,SHORT,26032.9,26054.0,-22.099999999998545,-9944.999999999345,SL,-108225.00000003102,59939.99999999214,-168165.00000002317
2025-10-23,2025-10-23 14:48:05.408,2025-10-23 14:52:11.891,LONG,26065.0,26045.0,-21.0,-9450.0,SL,-117675.00000003102,59939.99999999214,-177615.00000002317
2025-10-23,2025-10-23 15:00:13.740,2025-10-23 15:00:49.523,LONG,26044.0,26022.0,-23.0,-10350.0,SL,-128025.00000003102,59939.99999999214,-187965.00000002317
2025-10-23,2025-10-23 15:06:25.760,2025-10-23 15:08:33.166,LONG,26000.0,25980.0,-21.0,-9450.0,SL,-137475.00000003102,59939.99999999214,-197415.00000002317
2025-10-24,2025-10-24 09:16:02.886,2025-10-24 09:16:38.369,LONG,25953.0,25929.8,-24.200000000000728,-10890.000000000327,SL,-148365.00000003134,59939.99999999214,-208305.0000000235
2025-10-24,2025-10-24 09:22:45.483,2025-10-24 09:37:59.523,SHORT,25950.3,25972.0,-22.700000000000728,-10215.000000000327,SL,-158580.00000003166,59939.99999999214,-218520.0000000238
2025-10-24,2025-10-24 09:44:02.187,2025-10-24 09:47:45.436,LONG,25972.6,25950.0,-23.599999999998545,-10619.999999999345,SL,-169200.00000003102,59939.99999999214,-229140.00000002317
2025-10-24,2025-10-24 09:53:26.677,2025-10-24 10:17:50.536,LONG,25940.0,25917.2,-23.799999999999272,-10709.999999999673,SL,-179910.0000000307,59939.99999999214,-239850.00000002285
2025-10-24,2025-10-24 10:23:18.027,2025-10-24 10:31:53.742,LONG,25879.0,25857.3,-22.700000000000728,-10215.000000000327,SL,-190125.00000003102,59939.99999999214,-250065.00000002317
2025-10-24,2025-10-24 10:37:57.689,2025-10-24 11:07:58.056,SHORT,25875.8,25850.6,24.200000000000728,10890.000000000327,TIME,-179235.0000000307,59939.99999999214,-239175.00000002285
2025-10-24,2025-10-24 11:13:44.527,2025-10-24 11:31:01.980,LONG,25862.5,25842.0,-21.5,-9675.0,SL,-188910.0000000307,59939.99999999214,-248850.00000002285
2025-10-24,2025-10-24 11:37:07.277,2025-10-24 12:07:07.525,LONG,25874.7,25883.9,8.200000000000728,3690.0000000003274,TIME,-185220.00000003038,59939.99999999214,-245160.00000002253
2025-10-24,2025-10-24 12:13:11.263,2025-10-24 12:32:01.264,LONG,25905.0,25885.0,-21.0,-9450.0,SL,-194670.00000003038,59939.99999999214,-254610.00000002253
2025-10-24,2025-10-24 12:38:07.495,2025-10-24 12:42:26.624,LONG,25897.0,25876.0,-22.0,-9900.0,SL,-204570.00000003038,59939.99999999214,-264510.0000000225
2025-10-24,2025-10-24 12:47:55.557,2025-10-24 12:51:38.775,LONG,25886.9,25865.1,-22.80000000000291,-10260.00000000131,SL,-214830.0000000317,59939.99999999214,-274770.00000002387
2025-10-24,2025-10-24 12:58:20.067,2025-10-24 13:23:50.082,LONG,25852.2,25831.3,-21.900000000001455,-9855.000000000655,SL,-224685.00000003236,59939.99999999214,-284625.0000000245
2025-10-24,2025-10-24 13:30:05.911,2025-10-24 13:39:20.791,LONG,25799.5,25774.0,-26.5,-11925.0,SL,-236610.00000003236,59939.99999999214,-296550.0000000245
2025-10-24,2025-10-24 13:44:50.345,2025-10-24 14:14:51.083,LONG,25752.9,25785.0,31.099999999998545,13994.999999999345,TIME,-222615.000000033,59939.99999999214,-282555.00000002515
2025-10-24,2025-10-24 14:20:42.083,2025-10-24 14:47:26.881,LONG,25790.0,25769.0,-22.0,-9900.0,SL,-232515.000000033,59939.99999999214,-292455.00000002515
2025-10-24,2025-10-24 14:53:25.652,2025-10-24 15:23:26.360,LONG,25774.1,25810.0,34.900000000001455,15705.000000000655,TIME,-216810.00000003236,59939.99999999214,-276750.0000000245
2025-10-27,2025-10-27 09:15:55.337,2025-10-27 09:37:51.561,LONG,25914.0,25974.4,59.400000000001455,26730.000000000655,TP,-190080.00000003172,59939.99999999214,-250020.00000002387
2025-10-27,2025-10-27 09:43:24.570,2025-10-27 10:03:39.060,LONG,26007.0,25985.0,-23.0,-10350.0,SL,-200430.00000003172,59939.99999999214,-260370.00000002387
2025-10-27,2025-10-27 10:09:21.038,2025-10-27 10:36:44.373,LONG,26039.0,26016.6,-23.400000000001455,-10530.000000000655,SL,-210960.00000003236,59939.99999999214,-270900.0000000245
2025-10-27,2025-10-27 10:42:25.166,2025-10-27 11:12:25.524,LONG,26024.0,26037.7,12.700000000000728,5715.000000000327,TIME,-205245.00000003204,59939.99999999214,-265185.0000000242
2025-10-27,2025-10-27 11:18:46.552,2025-10-27 11:41:09.179,LONG,26032.9,26006.7,-27.200000000000728,-12240.000000000327,SL,-217485.00000003236,59939.99999999214,-277425.0000000245
2025-10-27,2025-10-27 11:46:51.389,2025-10-27 12:03:13.882,LONG,26000.0,26060.0,59.0,26550.0,TP,-190935.00000003236,59939.99999999214,-250875.0000000245
2025-10-27,2025-10-27 12:08:51.165,2025-10-27 12:38:51.205,SHORT,26059.0,26019.4,38.599999999998545,17369.999999999345,TIME,-173565.000000033,59939.99999999214,-233505.00000002515
2025-10-27,2025-10-27 12:44:39.923,2025-10-27 13:10:24.981,LONG,26023.8,26003.0,-21.799999999999272,-9809.999999999673,SL,-183375.00000003268,59939.99999999214,-243315.00000002483
2025-10-27,2025-10-27 13:15:58.479,2025-10-27 13:17:49.418,LONG,26011.3,25989.7,-22.599999999998545,-10169.999999999345,SL,-193545.000000032,59939.99999999214,-253485.00000002416
2025-10-27,2025-10-27 13:23:49.949,2025-10-27 13:53:50.859,LONG,25975.4,26008.3,31.899999999997817,14354.999999999018,TIME,-179190.000000033,59939.99999999214,-239130.00000002515
2025-10-27,2025-10-27 13:59:55.993,2025-10-27 14:13:54.495,LONG,26005.0,25984.1,-21.900000000001455,-9855.000000000655,SL,-189045.00000003364,59939.99999999214,-248985.0000000258
2025-10-27,2025-10-27 14:19:30.508,2025-10-27 14:46:32.772,LONG,26015.0,25994.5,-21.5,-9675.0,SL,-198720.00000003364,59939.99999999214,-258660.0000000258
2025-10-27,2025-10-27 14:52:14.037,2025-10-27 15:22:14.652,LONG,25998.6,26011.0,11.400000000001455,5130.000000000655,TIME,-193590.000000033,59939.99999999214,-253530.00000002515
2025-10-28,2025-10-28 09:15:51.356,2025-10-28 09:18:48.009,LONG,26024.1,26001.2,-23.899999999997817,-10754.999999999018,SL,-204345.000000032,59939.99999999214,-264285.00000002416
2025-10-28,2025-10-28 09:24:28.640,2025-10-28 09:24:39.131,LONG,26020.0,25999.0,-22.0,-9900.0,SL,-214245.000000032,59939.99999999214,-274185.00000002416
2025-10-28,2025-10-28 09:30:10.124,2025-10-28 09:42:33.370,LONG,26011.3,26072.3,60.0,27000.0,TP,-187245.000000032,59939.99999999214,-247185.00000002416
2025-10-28,2025-10-28 09:48:25.111,2025-10-28 09:50:20.420,LONG,26047.0,26025.6,-22.400000000001455,-10080.000000000655,SL,-197325.00000003265,59939.99999999214,-257265.0000000248
2025-10-28,2025-10-28 09:55:58.453,2025-10-28 10:05:44.951,SHORT,25997.1,25935.3,60.79999999999927,27359.999999999673,TP,-169965.00000003297,59939.99999999214,-229905.00000002512
2025-10-28,2025-10-28 10:11:25.171,2025-10-28 10:32:01.592,LONG,25914.1,25892.3,-22.799999999999272,-10259.999999999673,SL,-180225.00000003265,59939.99999999214,-240165.0000000248
2025-10-28,2025-10-28 10:37:51.002,2025-10-28 10:54:38.693,LONG,25891.4,25870.2,-22.200000000000728,-9990.000000000327,SL,-190215.00000003297,59939.99999999214,-250155.00000002512
2025-10-28,2025-10-28 11:00:11.944,2025-10-28 11:03:42.934,LONG,25877.8,25857.6,-21.200000000000728,-9540.000000000327,SL,-199755.0000000333,59939.99999999214,-259695.00000002544
2025-10-28,2025-10-28 11:09:23.460,2025-10-28 11:39:23.722,LONG,25864.9,25888.9,23.0,10350.0,TIME,-189405.0000000333,59939.99999999214,-249345.00000002544
2025-10-28,2025-10-28 11:45:00.482,2025-10-28 11:56:25.242,LONG,25896.0,25875.1,-21.900000000001455,-9855.000000000655,SL,-199260.00000003394,59939.99999999214,-259200.00000002608
2025-10-28,2025-10-28 12:03:52.034,2025-10-28 12:06:24.972,LONG,25859.0,25837.0,-23.0,-10350.0,SL,-209610.00000003394,59939.99999999214,-269550.0000000261
2025-10-28,2025-10-28 12:13:12.006,2025-10-28 12:36:10.397,LONG,25844.6,25905.0,59.400000000001455,26730.000000000655,TP,-182880.0000000333,59939.99999999214,-242820.00000002544
2025-10-28,2025-10-28 12:42:50.282,2025-10-28 13:12:50.330,LONG,25929.8,25942.8,12.0,5400.0,TIME,-177480.0000000333,59939.99999999214,-237420.00000002544
2025-10-28,2025-10-28 13:18:49.564,2025-10-28 13:42:43.051,LONG,25943.5,25922.8,-21.700000000000728,-9765.000000000327,SL,-187245.00000003361,59939.99999999214,-247185.00000002576
2025-10-28,2025-10-28 13:48:17.877,2025-10-28 14:18:18.895,SHORT,25888.8,25860.0,27.799999999999272,12509.999999999673,TIME,-174735.00000003394,59939.99999999214,-234675.00000002608
2025-10-28,2025-10-28 14:24:17.087,2025-10-28 14:54:17.854,SHORT,25852.1,25842.7,8.399999999997817,3779.9999999990177,TIME,-170955.00000003492,59939.99999999214,-230895.00000002707
2025-10-28,2025-10-28 15:00:04.224,2025-10-28 15:02:05.896,LONG,25864.0,25924.0,59.0,26550.0,TP,-144405.00000003492,59939.99999999214,-204345.00000002707
2025-10-31,2025-10-31 10:30:06.767,2025-10-31 10:31:25.980,LONG,25997.9,25977.2,-21.700000000000728,-9765.000000000327,SL,-154170.00000003524,59939.99999999214,-214110.0000000274
2025-10-31,2025-10-31 10:37:45.827,2025-10-31 11:01:05.286,LONG,25952.0,25932.0,-21.0,-9450.0,SL,-163620.00000003524,59939.99999999214,-223560.0000000274
2025-10-31,2025-10-31 11:06:48.554,2025-10-31 11:12:48.765,LONG,25933.0,25912.4,-21.599999999998545,-9719.999999999345,SL,-173340.00000003458,59939.99999999214,-233280.00000002672
2025-10-31,2025-10-31 11:18:22.987,2025-10-31 11:48:23.388,LONG,25927.0,25943.0,15.0,6750.0,TIME,-166590.00000003458,59939.99999999214,-226530.00000002672
2025-10-31,2025-10-31 11:53:54.512,2025-10-31 12:14:24.523,LONG,25965.0,25945.0,-21.0,-9450.0,SL,-176040.00000003458,59939.99999999214,-235980.00000002672
2025-10-31,2025-10-31 12:21:08.911,2025-10-31 12:23:49.230,LONG,25953.9,25933.1,-21.80000000000291,-9810.00000000131,SL,-185850.00000003589,59939.99999999214,-245790.00000002803
2025-10-31,2025-10-31 12:29:48.985,2025-10-31 12:59:49.509,LONG,25932.6,25940.0,6.400000000001455,2880.000000000655,TIME,-182970.00000003522,59939.99999999214,-242910.00000002736
2025-10-31,2025-10-31 13:05:52.580,2025-10-31 13:25:56.044,LONG,25951.1,25930.0,-22.099999999998545,-9944.999999999345,SL,-192915.00000003458,59939.99999999214,-252855.00000002672
2025-10-31,2025-10-31 13:31:44.177,2025-10-31 13:47:47.029,LONG,25924.0,25902.2,-22.799999999999272,-10259.999999999673,SL,-203175.00000003426,59939.99999999214,-263115.0000000264
2025-10-31,2025-10-31 13:53:22.901,2025-10-31 14:23:23.126,LONG,25908.0,25909.9,0.9000000000014552,405.00000000065484,TIME,-202770.0000000336,59939.99999999214,-262710.0000000257
2025-10-31,2025-10-31 14:28:57.657,2025-10-31 14:51:56.853,LONG,25925.0,25905.0,-21.0,-9450.0,SL,-212220.0000000336,59939.99999999214,-272160.0000000257
2025-10-31,2025-10-31 14:57:50.283,2025-10-31 15:27:50.501,LONG,25906.0,25912.8,5.799999999999272,2609.9999999996726,TIME,-209610.0000000339,59939.99999999214,-269550.0000000261
2025-11-04,2025-11-04 09:15:35.898,2025-11-04 09:20:12.861,LONG,25885.0,25864.8,-21.200000000000728,-9540.000000000327,SL,-219150.00000003423,59939.99999999214,-279090.00000002637
2025-11-04,2025-11-04 09:25:57.290,2025-11-04 09:47:53.708,SHORT,25870.0,25810.0,59.0,26550.0,TP,-192600.00000003423,59939.99999999214,-252540.00000002637
2025-11-04,2025-11-04 09:54:48.322,2025-11-04 10:15:51.324,LONG,25818.0,25798.0,-21.0,-9450.0,SL,-202050.00000003423,59939.99999999214,-261990.00000002637
2025-11-04,2025-11-04 10:21:44.338,2025-11-04 10:51:45.094,LONG,25805.0,25809.9,3.900000000001455,1755.0000000006548,TIME,-200295.0000000336,59939.99999999214,-260235.00000002573
2025-11-04,2025-11-04 10:58:45.112,2025-11-04 11:11:33.187,LONG,25812.0,25791.0,-22.0,-9900.0,SL,-210195.0000000336,59939.99999999214,-270135.0000000257
2025-11-04,2025-11-04 11:18:08.861,2025-11-04 11:38:58.867,LONG,25792.8,25772.0,-21.799999999999272,-9809.999999999673,SL,-220005.00000003327,59939.99999999214,-279945.0000000254
2025-11-04,2025-11-04 11:44:37.623,2025-11-04 12:14:38.134,LONG,25778.0,25790.0,11.0,4950.0,TIME,-215055.00000003327,59939.99999999214,-274995.0000000254
2025-11-04,2025-11-04 12:20:08.686,2025-11-04 12:28:56.665,LONG,25799.0,25779.0,-21.0,-9450.0,SL,-224505.00000003327,59939.99999999214,-284445.0000000254
2025-11-04,2025-11-04 12:35:42.924,2025-11-04 13:05:43.152,LONG,25780.2,25790.0,8.799999999999272,3959.9999999996726,TIME,-220545.0000000336,59939.99999999214,-280485.0000000257
2025-11-04,2025-11-04 13:12:15.694,2025-11-04 13:21:03.384,LONG,25782.9,25755.1,-28.80000000000291,-12960.00000000131,SL,-233505.0000000349,59939.99999999214,-293445.000000027
2025-11-04,2025-11-04 13:26:58.969,2025-11-04 13:57:00.456,LONG,25766.4,25770.0,2.599999999998545,1169.9999999993452,TIME,-232335.00000003556,59939.99999999214,-292275.0000000277
2025-11-04,2025-11-04 14:02:27.935,2025-11-04 14:32:28.251,SHORT,25760.2,25732.0,27.200000000000728,12240.000000000327,TIME,-220095.00000003524,59939.99999999214,-280035.00000002736
2025-11-04,2025-11-04 14:39:22.592,2025-11-04 14:46:00.755,LONG,25743.0,25722.9,-21.099999999998545,-9494.999999999345,SL,-229590.00000003458,59939.99999999214,-289530.0000000267
2025-11-04,2025-11-04 14:51:45.266,2025-11-04 15:21:45.267,SHORT,25715.1,25708.0,6.099999999998545,2744.999999999345,TIME,-226845.00000003522,59939.99999999214,-286785.00000002736
2025-11-06,2025-11-06 09:15:46.689,2025-11-06 09:26:09.275,LONG,25774.9,25754.0,-21.900000000001455,-9855.000000000655,SL,-236700.00000003586,59939.99999999214,-296640.000000028
2025-11-06,2025-11-06 09:32:14.002,2025-11-06 10:02:14.909,LONG,25740.0,25764.0,23.0,10350.0,TIME,-226350.00000003586,59939.99999999214,-286290.000000028
2025-11-06,2025-11-06 10:08:55.039,2025-11-06 10:09:47.441,LONG,25712.9,25691.2,-22.700000000000728,-10215.000000000327,SL,-236565.00000003618,59939.99999999214,-296505.0000000283
2025-11-06,2025-11-06 10:15:27.960,2025-11-06 10:29:13.021,LONG,25660.0,25640.0,-21.0,-9450.0,SL,-246015.00000003618,59939.99999999214,-305955.0000000283
2025-11-06,2025-11-06 10:35:03.931,2025-11-06 11:05:03.976,LONG,25641.4,25688.0,45.599999999998545,20519.999999999345,TIME,-225495.00000003685,59939.99999999214,-285435.000000029
2025-11-06,2025-11-06 11:10:53.490,2025-11-06 11:19:20.261,LONG,25670.0,25650.0,-21.0,-9450.0,SL,-234945.00000003685,59939.99999999214,-294885.000000029
2025-11-06,2025-11-06 11:25:10.485,2025-11-06 11:55:11.240,LONG,25642.4,25655.0,11.599999999998545,5219.999999999345,TIME,-229725.0000000375,59939.99999999214,-289665.0000000296
2025-11-06,2025-11-06 12:01:00.999,2025-11-06 12:13:33.341,LONG,25670.0,25650.0,-21.0,-9450.0,SL,-239175.0000000375,59939.99999999214,-299115.0000000296
2025-11-06,2025-11-06 12:19:50.521,2025-11-06 12:49:50.895,LONG,25653.9,25707.9,53.0,23850.0,TIME,-215325.0000000375,59939.99999999214,-275265.0000000296
2025-11-06,2025-11-06 12:55:29.071,2025-11-06 13:06:48.344,LONG,25720.0,25700.0,-21.0,-9450.0,SL,-224775.0000000375,59939.99999999214,-284715.0000000296
2025-11-06,2025-11-06 13:12:55.300,2025-11-06 13:42:56.071,LONG,25684.5,25680.6,-4.900000000001455,-2205.000000000655,TIME,-226980.00000003813,59939.99999999214,-286920.00000003027
2025-11-06,2025-11-06 13:50:17.877,2025-11-06 13:53:50.102,LONG,25643.9,25623.0,-21.900000000001455,-9855.000000000655,SL,-236835.00000003877,59939.99999999214,-296775.0000000309
2025-11-06,2025-11-06 13:59:42.934,2025-11-06 14:29:43.361,LONG,25632.7,25641.8,8.099999999998545,3644.999999999345,TIME,-233190.0000000394,59939.99999999214,-293130.00000003155
2025-11-06,2025-11-06 14:35:18.615,2025-11-06 15:03:19.618,LONG,25652.0,25632.0,-21.0,-9450.0,SL,-242640.0000000394,59939.99999999214,-302580.00000003155
2025-11-06,2025-11-06 15:08:47.399,2025-11-06 15:12:03.214,LONG,25626.0,25606.0,-21.0,-9450.0,SL,-252090.0000000394,59939.99999999214,-312030.00000003155
