Date,Time,Trading_Symbol,Instrument_Token,LTP,LTQ,Volume,Open_Interest,BestBid,BestAsk,BidSize,AskSize,DateTime
19/11/2025,12:26:52.448,NIFTY25NOVFUT,9485826,26045.0,75,2849775,17224425,26041.6,26045.0,225,75,2025-11-19 12:26:52.448
19/11/2025,12:26:53.959,NIFTY25NOVFUT,9485826,26045.0,75,2849850,17224425,26041.4,26047.0,300,225,2025-11-19 12:26:53.959
19/11/2025,12:26:54.204,NIFTY25NOVFUT,9485826,26045.0,75,2849850,17224425,26041.1,26047.0,150,225,2025-11-19 12:26:54.204
19/11/2025,12:26:55.691,NIFTY25NOVFUT,9485826,26045.0,75,2849850,17224425,26041.0,26045.0,75,2175,2025-11-19 12:26:55.691
19/11/2025,12:26:55.958,NIFTY25NOVFUT,9485826,26045.0,75,2849850,17224425,26041.0,26045.0,75,2175,2025-11-19 12:26:55.958
19/11/2025,12:26:57.428,NIFTY25NOVFUT,9485826,26045.0,75,2849850,17224425,26041.0,26045.0,75,2175,2025-11-19 12:26:57.428
19/11/2025,12:26:57.762,NIFTY25NOVFUT,9485826,26045.0,75,2849850,17224425,26041.1,26045.0,75,2175,2025-11-19 12:26:57.762
19/11/2025,12:26:58.231,NIFTY25NOVFUT,9485826,26045.0,75,2849850,17224425,26041.1,26045.0,75,2175,2025-11-19 12:26:58.231
19/11/2025,12:26:59.206,NIFTY25NOVFUT,9485826,26045.0,75,2849925,17224425,26041.0,26045.0,75,2100,2025-11-19 12:26:59.206
19/11/2025,12:27:00.516,NIFTY25NOVFUT,9485826,26045.0,75,2849925,17224425,26041.0,26045.0,75,2100,2025-11-19 12:27:00.516
19/11/2025,12:27:00.825,NIFTY25NOVFUT,9485826,26045.0,75,2850000,17224425,26040.7,26045.0,75,2025,2025-11-19 12:27:00.825
19/11/2025,12:27:01.032,NIFTY25NOVFUT,9485826,26045.0,75,2850000,17224425,26040.7,26045.0,300,2025,2025-11-19 12:27:01.032
19/11/2025,12:27:02.689,NIFTY25NOVFUT,9485826,26045.0,75,2850000,17224425,26041.0,26045.0,375,2025,2025-11-19 12:27:02.689
19/11/2025,12:27:04.450,NIFTY25NOVFUT,9485826,26045.0,75,2850000,17224425,26041.0,26043.4,75,225,2025-11-19 12:27:04.450
19/11/2025,12:27:06.023,NIFTY25NOVFUT,9485826,26045.0,75,2850000,17224425,26041.0,26043.4,75,225,2025-11-19 12:27:06.023
19/11/2025,12:27:07.488,NIFTY25NOVFUT,9485826,26045.0,75,2850000,17224425,26042.0,26043.4,150,225,2025-11-19 12:27:07.488
19/11/2025,12:27:09.188,NIFTY25NOVFUT,9485826,26045.0,75,2850000,17224425,26042.0,26043.0,300,300,2025-11-19 12:27:09.188
19/11/2025,12:27:10.179,NIFTY25NOVFUT,9485826,26043.0,75,2850000,17224425,26042.0,26043.0,300,300,2025-11-19 12:27:10.179
19/11/2025,12:27:10.961,NIFTY25NOVFUT,9485826,26042.0,150,2850525,17224425,26040.0,26043.0,600,75,2025-11-19 12:27:10.961
19/11/2025,12:27:12.433,NIFTY25NOVFUT,9485826,26042.0,150,2850525,17224425,26040.0,26043.0,600,75,2025-11-19 12:27:12.433
19/11/2025,12:27:13.437,NIFTY25NOVFUT,9485826,26043.0,75,2850525,17224425,26040.0,26043.0,600,75,2025-11-19 12:27:13.437
19/11/2025,12:27:14.194,NIFTY25NOVFUT,9485826,26043.0,75,2850600,17224425,26040.0,26042.9,600,75,2025-11-19 12:27:14.194
19/11/2025,12:27:15.965,NIFTY25NOVFUT,9485826,26043.0,75,2850600,17224425,26040.0,26042.9,600,75,2025-11-19 12:27:15.965
19/11/2025,12:27:16.178,NIFTY25NOVFUT,9485826,26038.9,150,2850600,17224425,26040.0,26042.9,600,75,2025-11-19 12:27:16.178
19/11/2025,12:27:16.951,NIFTY25NOVFUT,9485826,26042.9,75,2850600,17224425,26040.0,26042.9,600,75,2025-11-19 12:27:16.951
19/11/2025,12:27:17.435,NIFTY25NOVFUT,9485826,26042.9,75,2855325,17224425,26039.9,26043.4,450,150,2025-11-19 12:27:17.435
19/11/2025,12:27:17.794,NIFTY25NOVFUT,9485826,26042.9,75,2855325,17224425,26040.1,26043.4,225,150,2025-11-19 12:27:17.794
19/11/2025,12:27:19.184,NIFTY25NOVFUT,9485826,26042.9,75,2855325,17224425,26043.3,26043.4,150,150,2025-11-19 12:27:19.184
19/11/2025,12:27:19.453,NIFTY25NOVFUT,9485826,26045.0,150,2855325,17224425,26043.3,26043.4,150,150,2025-11-19 12:27:19.453
19/11/2025,12:27:19.760,NIFTY25NOVFUT,9485826,26045.0,150,2855325,17224425,26043.3,26043.4,150,150,2025-11-19 12:27:19.760
19/11/2025,12:27:20.705,NIFTY25NOVFUT,9485826,26042.0,75,2857350,17224425,26042.1,26045.0,75,150,2025-11-19 12:27:20.705
19/11/2025,12:27:20.975,NIFTY25NOVFUT,9485826,26042.0,75,2857350,17224425,26042.1,26045.0,75,150,2025-11-19 12:27:20.975
19/11/2025,12:27:22.456,NIFTY25NOVFUT,9485826,26042.0,75,2857350,17224425,26042.5,26045.0,300,150,2025-11-19 12:27:22.456
19/11/2025,12:27:22.696,NIFTY25NOVFUT,9485826,26045.0,75,2857425,17224425,26042.8,26045.0,225,75,2025-11-19 12:27:22.696
19/11/2025,12:27:23.237,NIFTY25NOVFUT,9485826,26045.0,75,2857425,17224425,26042.8,26045.0,225,75,2025-11-19 12:27:23.237
19/11/2025,12:27:24.465,NIFTY25NOVFUT,9485826,26045.0,75,2857500,17224425,26042.5,26045.0,75,300,2025-11-19 12:27:24.465
19/11/2025,12:27:25.733,NIFTY25NOVFUT,9485826,26045.0,75,2857500,17224425,26040.9,26045.0,375,975,2025-11-19 12:27:25.733
19/11/2025,12:27:26.667,NIFTY25NOVFUT,9485826,26041.2,75,2857500,17224425,26040.9,26045.0,375,975,2025-11-19 12:27:26.667
19/11/2025,12:27:27.421,NIFTY25NOVFUT,9485826,26041.2,75,2857575,17224425,26042.0,26045.0,75,1050,2025-11-19 12:27:27.421
19/11/2025,12:27:27.732,NIFTY25NOVFUT,9485826,26041.2,75,2857575,17224425,26042.0,26045.0,75,1050,2025-11-19 12:27:27.732
19/11/2025,12:27:29.196,NIFTY25NOVFUT,9485826,26045.0,75,2857650,17224425,26044.8,26045.0,75,975,2025-11-19 12:27:29.196
19/11/2025,12:27:30.443,NIFTY25NOVFUT,9485826,26045.0,75,2857650,17224425,26044.8,26045.0,75,975,2025-11-19 12:27:30.443
19/11/2025,12:27:31.146,NIFTY25NOVFUT,9485826,26045.0,75,2857725,17224425,26044.8,26045.0,75,900,2025-11-19 12:27:31.146
19/11/2025,12:27:31.691,NIFTY25NOVFUT,9485826,26045.0,75,2857725,17224425,26044.8,26045.0,75,900,2025-11-19 12:27:31.691
19/11/2025,12:27:32.452,NIFTY25NOVFUT,9485826,26045.0,75,2858625,17224425,26042.0,26045.7,450,75,2025-11-19 12:27:32.452
19/11/2025,12:27:32.684,NIFTY25NOVFUT,9485826,26045.0,75,2858625,17224425,26042.0,26045.7,75,75,2025-11-19 12:27:32.684
19/11/2025,12:27:34.319,NIFTY25NOVFUT,9485826,26045.0,75,2858625,17224425,26041.7,26045.7,375,75,2025-11-19 12:27:34.319
19/11/2025,12:27:35.725,NIFTY25NOVFUT,9485826,26046.0,300,2858625,17224425,26041.7,26045.7,375,75,2025-11-19 12:27:35.725
19/11/2025,12:27:35.929,NIFTY25NOVFUT,9485826,26046.0,300,2859000,17224425,26041.7,26046.0,150,150,2025-11-19 12:27:35.929
19/11/2025,12:27:36.703,NIFTY25NOVFUT,9485826,26041.5,75,2859000,17224425,26041.7,26046.0,150,150,2025-11-19 12:27:36.703
19/11/2025,12:27:37.719,NIFTY25NOVFUT,9485826,26041.5,75,2862750,17224425,26041.8,26044.9,750,75,2025-11-19 12:27:37.719
19/11/2025,12:27:39.215,NIFTY25NOVFUT,9485826,26044.9,75,2862825,17224425,26042.1,26046.0,225,150,2025-11-19 12:27:39.215
19/11/2025,12:27:40.693,NIFTY25NOVFUT,9485826,26046.0,75,2862975,17224425,26045.0,26046.0,600,75,2025-11-19 12:27:40.693
19/11/2025,12:27:42.206,NIFTY25NOVFUT,9485826,26046.0,75,2863050,17224425,26045.0,26046.9,600,75,2025-11-19 12:27:42.206
19/11/2025,12:27:42.668,NIFTY25NOVFUT,9485826,26046.0,75,2863050,17224425,26045.0,26046.9,600,75,2025-11-19 12:27:42.668
19/11/2025,12:27:43.974,NIFTY25NOVFUT,9485826,26046.0,75,2863050,17224425,26045.0,26046.0,600,450,2025-11-19 12:27:43.974
19/11/2025,12:27:44.420,NIFTY25NOVFUT,9485826,26045.0,75,2863050,17224425,26045.0,26046.0,600,450,2025-11-19 12:27:44.420
19/11/2025,12:27:46.017,NIFTY25NOVFUT,9485826,26045.0,75,2863125,17224425,26045.0,26045.8,525,75,2025-11-19 12:27:46.017
19/11/2025,12:27:46.268,NIFTY25NOVFUT,9485826,26046.0,375,2863125,17224425,26045.0,26045.8,525,75,2025-11-19 12:27:46.268
19/11/2025,12:27:46.954,NIFTY25NOVFUT,9485826,26045.0,75,2863125,17224425,26045.0,26045.8,525,75,2025-11-19 12:27:46.954
19/11/2025,12:27:47.424,NIFTY25NOVFUT,9485826,26045.0,75,2863725,17224425,26045.0,26046.9,450,75,2025-11-19 12:27:47.424
19/11/2025,12:27:47.714,NIFTY25NOVFUT,9485826,26045.0,75,2863725,17224425,26045.0,26046.9,450,75,2025-11-19 12:27:47.714
19/11/2025,12:27:48.987,NIFTY25NOVFUT,9485826,26045.0,75,2863725,17224425,26045.0,26046.9,450,75,2025-11-19 12:27:48.987
19/11/2025,12:27:49.427,NIFTY25NOVFUT,9485826,26045.0,75,2863725,17224425,26045.0,26046.9,450,75,2025-11-19 12:27:49.427
19/11/2025,12:27:50.047,NIFTY25NOVFUT,9485826,26045.0,75,2863725,17224425,26045.0,26046.9,450,75,2025-11-19 12:27:50.047
19/11/2025,12:27:51.186,NIFTY25NOVFUT,9485826,26046.9,75,2863875,17224425,26046.0,26047.0,900,225,2025-11-19 12:27:51.186
